source,category,sub_category,product_name,product_link,price,brand,item_weight,unit_count,number_of_items,package_weight,rating,rating_count
noon,Grocery,"Dried Beans, Grains and Rice",White Rice 1kg,https://www.noon.com/egypt-en/white-rice-1kg/N27665653A/p/,120.00,Fagr,1 kg,,,,3.6,212
noon,Grocery,"Dried Beans, Grains and Rice",Yellow Lentils 500grams,https://www.noon.com/egypt-en/yellow-lentils-500grams/N52406607A/p/,120.00,Haboba,500 grams,,,,4.4,179
noon,Grocery,"Dried Beans, Grains and Rice",Premium Egyptian White Rice 5kg,https://www.noon.com/egypt-en/premium-egyptian-white-rice-5kg/Z89FFBF02FE83A450ADAEZ/p/,120.00,Mr. Food,5 kg,,,,4.3,141
noon,Grocery,"Dried Beans, Grains and Rice",White Rice 5kg,https://www.noon.com/egypt-en/white-rice-5kg/N27665654A/p/,120.00,Fagr,5 kg,,,,3.9,42
noon,Grocery,"Dried Beans, Grains and Rice",Yellow Lentil Beans 500grams,https://www.noon.com/egypt-en/yellow-lentil-beans-500grams/N27719614A/p/,120.00,AL DOHA,500 grams,,,,4.4,40
noon,Grocery,"Dried Beans, Grains and Rice",Hunza Indian Brown Basmati Rice 1kg – Long Grain Whole Grain | High Fiber | Ideal for Weight Loss & Athletes | 100% Natural,https://www.noon.com/egypt-en/hunza-indian-brown-basmati-rice-1kg-long-grain-whole-grain-high-fiber-ideal-for-weight-loss-athletes-100-natural/Z4671C397F3EE4771328BZ/p/,120.00,hunza,1kg,,,,5.0,3
noon,Grocery,"Dried Beans, Grains and Rice",Brown Rice 500grams,https://www.noon.com/egypt-en/brown-rice-500grams/N42868089A/p/,120.00,Sonbolat Elforat,500 grams,,,,3.8,13
noon,Grocery,"Dried Beans, Grains and Rice",Lupin Beans 500grams,https://www.noon.com/egypt-en/lupin-beans-500grams/N34418118A/p/,120.00,Fagr,500 grams,8,8,,3.7,3
noon,Grocery,"Dried Beans, Grains and Rice",Excellent Egyptian Rice 5kg,https://www.noon.com/egypt-en/excellent-egyptian-rice-5kg/N27719586A/p/,120.00,Elmatbakh Elmasry,5 kg,,,,4.7,68
noon,Grocery,"Dried Beans, Grains and Rice",Egyptian White Rice 5kg,https://www.noon.com/egypt-en/egyptian-white-rice-5kg/N30522021A/p/,120.00,Rehana,5 kg,,,,4.6,896
