source,category,sub_category,product_name,product_link,price,brand,item_weight,unit_count,number_of_items,package_weight,rating,rating_count
noon,Grocery,Dairy Cheese and Eggs,حليب مجفف خالٍ من الدسم 20جرام عبوة من 20 قطعة,https://www.noon.com/egypt-ar/skimmed-milk-powder-20grams-pack-of-20/N28853938A/p/?o=e3d5de18a5b0f96f,162.50,ميرو,20 جرام,20,20,,4.3,29
noon,Grocery,Dairy Cheese and Eggs,حليب مجفف 100 جرام,https://www.noon.com/egypt-ar/milk-powder-100-gram/ZAC002C75253979CA0EADZ/p/?o=zac002c75253979ca0eadz-1,50.00,نيدو,100 جرام,7,7,,4.3,101
noon,Grocery,Dairy Cheese and Eggs,حليب مبخر مع فيتامين دي من ابو قوس 2* 170 جم,https://www.noon.com/egypt-ar/rainbow-evaporated-milk-with-vitamin-d-2-170-gm/Z6EF6C2ECA26D0B2B9DB5Z/p/?o=z6ef6c2eca26d0b2b9db5z-1,279.00,رينبو,2*170 ملليلتر,,,,5.0,3
noon,Grocery,Dairy Cheese and Eggs,Coconut Milk - 400 ml,https://www.noon.com/egypt-ar/coconut-milk-400-ml/Z18E53B9F759CBE71171AZ/p/?o=z18e53b9f759cbe71171az-1,64.00,SUNBIRD,400 ml,,,,2.9,6
noon,Grocery,Dairy Cheese and Eggs,حليب منزوع الدسم 200ملليلتر عبوة من 27 قطعة,https://www.noon.com/egypt-ar/skimmed-milk-200ml-pack-of-27/N40871216A/p/?o=bcb16cdde705944e,312.00,جهينه,200 ملليلتر,27,27,,4.5,8
noon,Grocery,Dairy Cheese and Eggs,حليب جهينة كامل الدسم طويل الأجل (UHT) - عبوة التوفير (6 × 1 لتر),https://www.noon.com/egypt-ar/juhayna-full-cream-long-life-milk-uht-value-pack-6-x-1-liter/ZD882E5B9ED6E88857555Z/p/?o=ee3d2346c5e41d2e,500.00,جهينة,1 لتر,6,6,,2.2,3
noon,Grocery,Dairy Cheese and Eggs,المراعي - حليب بقري طبيعي منزوع الدسم - عبوة اقتصادية (4 × 1 لتر),https://www.noon.com/egypt-ar/almarai-natural-skimmed-cows-milk-value-pack-4-x-1l/ZE539E9E9F187FAA7042EZ/p/?o=fc6ab7f9cad3f3fc,360.00,المراعي,1 لتر,4,4,,5,1
noon,Grocery,Dairy Cheese and Eggs,حليب مجفف كامل الدسم 100جرام,https://www.noon.com/egypt-ar/full-cream-milk-powder-100grams/N28853934A/p/?o=b2e056ed2ef3b6ae,52.00,ميرو,100 جرام,2,2,,4.3,40
noon,Grocery,Dairy Cheese and Eggs,حليب بودرة كامل الدسم 1600 جرام,https://www.noon.com/egypt-ar/instant-full-cream-powder-milk-1600g/ZF5D5F5F2CBC64762ADA4Z/p/?o=zf5d5f5f2cbc64762ada4z-1,733.00,مورا,1600 جرام,2,2,,4,51
noon,Grocery,Dairy Cheese and Eggs,كبسولات أبو قوس – حلوى بطعم الحليب الكريمي | وجبة حلوة للأطفال والكبار,https://www.noon.com/egypt-ar/abu-qus-milk-capsules-creamy-milk-flavored-candy-capsules-pack-of-sweet-treats-for-kids-adults/ZB1BEC0D37E55E4A747D9Z/p/?o=fd8795ec596aa83c,339.12,رينبو,500 جرام,,,,5,1
noon,Grocery,Dairy Cheese and Eggs,2 كريمة بوك البيضاء المعقمة 160 غرام,https://www.noon.com/egypt-ar/2-puck-160g-white-sterilized-cream/Z5A856B0BDDAEDE278BF0Z/p/?o=c3a1dafa7030cf8f,320.00,بوك,160 غرام,2,2,,5,1
noon,Grocery,Dairy Cheese and Eggs,حليب بودرة ذهبي 300جرام,https://www.noon.com/egypt-ar/gold-milk-powder-300grams/N35900974A/p/?o=a2586cf247f5031d,213.00,مورا,300 جرام,2,2,,3.6,9
