source,category,sub_category,product_name,product_link,price,brand,item_weight
noon,Grocery,oils,Virgin Olive Oil 500ml,https://www.noon.com/egypt-en/virgin-olive-oil-500ml/N51327240A/p/?o=b61b5d26224e937e,440.25,Nile Garden,500ml  |  EGP 88.05/100ml
noon,Grocery,oils,White Vinegar 900ml - Pack of 3,https://www.noon.com/egypt-en/white-vinegar-900ml-pack-of-3/Z141DAD03EF00F6D66AF7Z/p/?o=z141dad03ef00f6d66af7z-1,86.00,SUN GARDEN,2.7L  |  EGP 3.19/100ml
noon,Grocery,oils,Vegetable Ghee 2.5kg,https://www.noon.com/egypt-en/vegetable-ghee-2-5kg/N27711254A/p/?o=a34de93d7e690c8a,313.75,Crystal,2.5kg  |  EGP 12.55/100g
noon,Grocery,oils,Sunflower Oil 1.5Liters,https://www.noon.com/egypt-en/sunflower-oil-1-5liters/N27711425A/p/?o=f021115c39a8c91e,143.50,Halla,1.5L  |  EGP 95.67/L
noon,Grocery,oils,Sunflower Oil 700ml,https://www.noon.com/egypt-en/sunflower-oil-700ml/Z9E6B4EA31007C3A7E642Z/p/?o=z9e6b4ea31007c3a7e642z-1,89.25,Crystal,700ml  |  EGP 127.50/L
noon,Grocery,oils,Natural Butter Ghee 800grams,https://www.noon.com/egypt-en/natural-butter-ghee-800grams/N34324126A/p/?o=af120074f0433f0d,551.00,Haloub Al Missalia,800g  |  EGP 68.88/100g
noon,Grocery,oils,Extra Virgin Olive Oil 500ml,https://www.noon.com/egypt-en/extra-virgin-olive-oil-500ml/N49538586A/p/?o=a1db2fa688acac4f,719.25,La Pedriza,500ml  |  EGP 143.85/100ml
noon,Grocery,oils,Corn Oil 970 ml,https://www.noon.com/egypt-en/corn-oil-970-ml/Z05C0C60B7729CABB84BAZ/p/?o=bf2c2ff7f345265b,133.00,Katfa,970ml  |  EGP 137.11/L
noon,Grocery,oils,White Vegetable Ghee 2kg,https://www.noon.com/egypt-en/white-vegetable-ghee-2kg/N27711271A/p/?o=c0333d3165a0c18c,244.95,Crystal,2kg  |  EGP 12.25/100g
noon,Grocery,oils,Pure Apple Vinegar 750ml,https://www.noon.com/egypt-en/pure-apple-vinegar-750ml/N12281281A/p/?o=c19ca0eca5dcb1dd,277.00,Yamama,750ml  |  EGP 36.93/100ml
noon,Grocery,oils,Spritz Truffle Flavor Non-Stick Cooking Spray - 200ml,https://www.noon.com/egypt-en/spritz-truffle-flavor-non-stick-cooking-spray-200ml/ZBFA9444B82950538D5F2Z/p/?o=fbb1c60fab83ae5c,251.00,Spritz,200ml  |  EGP 125.50/100ml
noon,Grocery,oils,Truffle non-stick Cooking Spray 200 ml,https://www.noon.com/egypt-en/truffle-non-stick-cooking-spray-200-ml/Z030B8E361CB5C25B73D4Z/p/?o=a7b335ffad447a9a,252.00,Spritz,200ml  |  EGP 1260.00/L
noon,Grocery,oils,Tunisian Extra Virgin Olive Oil 1000ml,https://www.noon.com/egypt-en/tunisian-extra-virgin-olive-oil-1000ml/Z81D97BD22A1330A65A09Z/p/?o=z81d97bd22a1330a65a09z-1,770.00,MARVEL,1000ml  |  EGP 77.00/100ml
noon,Grocery,oils,Olive oil 250 ml,https://www.noon.com/egypt-en/olive-oil-250-ml/Z346FB60E89AA2CD425F4Z/p/?o=z346fb60e89aa2cd425f4z-1,120.00,time food,250ml  |  EGP 48.00/100ml
noon,Grocery,oils,Offer Extra Virgin Olive Oil 250 ml with Free Cumin 65 gm,https://www.noon.com/egypt-en/offer-extra-virgin-olive-oil-250-ml-with-free-cumin-65-gm/ZE2F459DEEB9EBAED1DC4Z/p/?o=f92b8d8b649154ed,265.75,Imtenan,
noon,Grocery,oils,Extra Virgin Olive Oil 125ml,https://www.noon.com/egypt-en/extra-virgin-olive-oil-125ml/N46494110A/p/?o=c5ea385aae6cf62d,151.00,Borges,125ml  |  EGP 120.80/100ml
