source,category,sub_category,product_name,product_link,price,brand,item_weight,unit_count,number_of_items,package_weight,rating,rating_count
noon,Grocery,oils,Organic Fermented Apple Cider Vinegar 946ml,https://www.noon.com/egypt-en/organic-fermented-apple-cider-vinegar-946ml/Z51A970CAAC55D23A4D20Z/p/,269.00,CALIFORNIA EGMONT,946 ml,,,,4.4,154
noon,Grocery,oils,"Organic MCT Oil (C8 + C10 + C12), 16 fl oz (473 ml}",https://www.noon.com/egypt-en/organic-mct-oil-c8-c10-c12-16-fl-oz-473-ml/Z5FF076E252F2A23F84D4Z/p/,269.00,SPORTS RESEARCH,473 ml,,,,5,4
noon,Grocery,oils,Mixed Oil 2.1Liters,https://www.noon.com/egypt-en/mixed-oil-2-1liters/N29980049A/p/,269.00,Hanady,2.1 Liters,,,,4.4,391
noon,Grocery,oils,Extra Virgin Olive Oil 1 Litre,https://www.noon.com/egypt-en/extra-virgin-olive-oil-1-litre/ZCA607809AF6CCF86E40CZ/p/,269.00,Basso,1,,,,5,1
noon,Grocery,oils,White Natural Vinegar 900ml,https://www.noon.com/egypt-en/white-natural-vinegar-900ml/N52406599A/p/,269.00,Haboba,900 ml,8,8,,4.6,130
noon,Grocery,oils,Organic Apple Cider Vinegar 500ml,https://www.noon.com/egypt-en/organic-apple-cider-vinegar-500ml/N48665691A/p/,269.00,VARVELLO,500 ml,,,,4.9,53
noon,Grocery,oils,Sunflower Oil 4.5L,https://www.noon.com/egypt-en/sunflower-oil-4-5l/ZBFC2421B010F07CCCACEZ/p/,269.00,Helwa,4.5 Liters,,,,4.5,157
noon,Grocery,oils,Greek Extra Virgin Olive Oil 1000 ml,https://www.noon.com/egypt-en/greek-extra-virgin-olive-oil-1000-ml/Z59C7BE0562F2B1566CFBZ/p/,269.00,GREEK,1000 ml ml,1,1,,4.4,34
noon,Grocery,oils,Keshta Ghee 1.5kg,https://www.noon.com/egypt-en/keshta-ghee-1-5kg/N52521654A/p/,269.00,Rawaby,1.5 kg,5,5,,4.5,171
noon,Grocery,oils,Mixed Oil 2.1Liters,https://www.noon.com/egypt-en/mixed-oil-2-1liters/N27711429A/p/,269.00,Hedeya,2.1 Liters,,,,4.6,138
noon,Grocery,oils,Corn Oil Spray 200ml,https://www.noon.com/egypt-en/corn-oil-spray-200ml/N30429819A/p/,269.00,Crystal,200 ml,,,,4.6,285
noon,Grocery,oils,Corn Oil plus 2.2Liters,https://www.noon.com/egypt-en/corn-oil-plus-2-2liters/N44940201A/p/,269.00,Afia,2.2 Liters,,,,4.5,188
noon,Grocery,oils,Syrian Olive Oil 250ml,https://www.noon.com/egypt-en/syrian-olive-oil-250ml/N53127673A/p/,269.00,Daria,250 ml,,,,3.4,17
noon,Grocery,oils,Corn Oil 2.2Liters,https://www.noon.com/egypt-en/corn-oil-2-2liters/N28863024A/p/,269.00,Crystal,2.2 Liters,,,,4.7,253
noon,Grocery,oils,Pure Butter Oil 800grams,https://www.noon.com/egypt-en/pure-butter-oil-800grams/N34324122A/p/,269.00,Sheraton,800 grams,,,,4.6,123
noon,Grocery,oils,Sunflower Oil 2.2Liters,https://www.noon.com/egypt-en/sunflower-oil-2-2liters/N44048419A/p/,269.00,Afia,2.2 Liters,,,,4.5,269
noon,Grocery,oils,Sunflower Oil 1.6Liters,https://www.noon.com/egypt-en/sunflower-oil-1-6liters/N27711266A/p/,269.00,Crystal,1.6 Liters,,,,4.6,216
noon,Grocery,oils,Mixed Oil 1Liters,https://www.noon.com/egypt-en/mixed-oil-1liters/N27711428A/p/,269.00,Hedeya,1 Liters,,,,4.5,116
noon,Grocery,oils,Natural Red Vinegar 900ml,https://www.noon.com/egypt-en/natural-red-vinegar-900ml/N41989346A/p/,269.00,Negmet El Zeitoun,900 ml,,,,4.5,49
noon,Grocery,oils,Black seed oil ( pure 100 % ),https://www.noon.com/egypt-en/black-seed-oil-pure-100/Z9DF47EB0AAAFAE650436Z/p/,269.00,Ayurveda Egypt,15ml,,,,5,4
