source,category,sub_category,product_name,product_link,price,brand,item_weight,unit_count,number_of_items,package_weight,rating,rating_count
noon,Grocery,Pasta and Noodles,ساميانغ - رامين بولداك بنكهة الدجاج الحار - جبن - 140 غرام,https://www.noon.com/egypt-ar/samyang-buldak-hot-chicken-flavour-ramen-cheese-140-g/ZDF765CF430F4900D3A32Z/p/?o=b4235e7e9d759b1c,220.00,ساميانغ,140 غرام,,,,4,3
noon,Grocery,Pasta and Noodles,مكرونة ودعه 1 كيلو,https://www.noon.com/egypt-ar/shells-pasta-1kg/Z367698832FB72ED68603Z/p/?o=e34e1dcb3476d5ff,67.75,فينيسيا,1,4,4,,4,5
noon,Grocery,Pasta and Noodles,نودلز بالدو بنكهة المأكولات البحرية - 120 جرام - كيسين,https://www.noon.com/egypt-ar/120/Z83CA057954EAD4731939Z/p/?o=ec13d93710cbdaba,240.00,بالدو,120 جرام,4,4,,4,0
noon,Grocery,Pasta and Noodles,إندومي السعودية – نودلز سريعة التحضير بطعم الدجاج الخاصة – نكهة أصلية لذيذة وسريعة التحضير عبوه من خمس قطع,https://www.noon.com/egypt-ar/product/ZDF8116EC864D8B627E34Z/p/?o=ec7be5bf9d3c2c1d,340.00,إندومي,60 g,3,3,,4,5
noon,Grocery,Pasta and Noodles,مكرونة فيوزيللى 1 كيلو,https://www.noon.com/egypt-ar/fusilli-pasta-1kg/Z47E60D8F54B903706A01Z/p/?o=ec525a6d8ee30b9e,67.75,فينيسيا,1,4,4,,4,5
noon,Grocery,Pasta and Noodles,مكرونة لانجوين 500 جرام,https://www.noon.com/egypt-ar/500/Z3049F6A28D11EDEF1A38Z/p/?o=z3049f6a28d11edef1a38z-1,187.00,دي سيكو,500 جرام,,,,4,3
noon,Grocery,Pasta and Noodles,كوب توبوكي مكرونة الأرز سريعة التحضير بنكهة الليمون الحلو - 110 جرام,https://www.noon.com/egypt-ar/110/Z49B47C94494488881093Z/p/?o=ae3ca3026c41637d,244.00,جود سيول,110 جرام,,,,4,3
noon,Grocery,Pasta and Noodles,ساميانج نودلز الدجاج الكورى الحار بمذاق كاربونارا و المذاق الاصلى 2*140 جرام,https://www.noon.com/egypt-ar/samyang-buldak-hot-chicken-ramen-noodles-carbonara-original-2-140-gm/ZA99DAC0ADFF853CF8235Z/p/?o=za99dac0adff853cf8235z-1,333.00,ساميانغ,140 جرام,,,,4,3
noon,Grocery,Pasta and Noodles,كوب يوبوكي حار ومتبل رابوكي 145 غرام,https://www.noon.com/egypt-ar/yopokki-hot-and-spicy-rapokki-cup-145g/Z335C68333F64406BD888Z/p/?o=d8dccbbc9c38673d,550.00,يوباكي,145 غرام,,,,3,
noon,Grocery,Pasta and Noodles,سامينج نولدز كوري سريع التحضير بنكهة الفراخ الحارة بالطعم الأصلي 140 جرام *4,https://www.noon.com/egypt-ar/samyang-hot-spicy-original-flavor-black-korean-ramen-chicken-roasted-noodles-140-g-4/Z7DC37F92F35C3EA079E5Z/p/?o=z7dc37f92f35c3ea079e5z-1,689.00,ساميانغ,140 جرام,,,,3.7,28
noon,Grocery,Pasta and Noodles,سامينج نولدز كوري سريع التحضير بنكهة الفراخ الحارة بالطعم الأصلي 140 جرام *3,https://www.noon.com/egypt-ar/samyang-hot-spicy-original-flavor-black-korean-ramen-chicken-roasted-noodles-140-g-3/Z41ED77F79CA0598A0411Z/p/?o=z41ed77f79ca0598a0411z-1,519.00,ساميانغ,140 جرام,3,3,,3.7,28
noon,Grocery,Pasta and Noodles,نودلز يودلز شعرية سريعة التحضير بطعم الجبنة - عرض 10 أكياس,https://www.noon.com/egypt-ar/yoodles-instant-noodles-cheese-flavor-pack-of-10-bags/Z66A56CA1C2AEFF1EE5D5Z/p/?o=f854d4d1d3fa8fdb,127.00,generic,200 جرام,10,10,,1,
