source,category,sub_category,product_name,product_link,price,brand,item_weight
noon,Grocery,salt,Rich Sugar Natural Fruit Fructose – Box of 100 Sachets,https://www.noon.com/egypt-en/rich-sugar-natural-fruit-fructose-box-of-100-sachets/Z4B1E4542CF0303306F06Z/p/?o=z4b1e4542cf0303306f06z-1,165.31,Rich Diet,100 pieces  |  EGP 1.65/piece
noon,Grocery,salt,white sugar 5 kg,https://www.noon.com/egypt-en/white-sugar-5-kg/Z06FEBDFBAA247B65B355Z/p/?o=d80adc050edfe5fd,220.00,Saltana,5000g  |  EGP 4.40/100g
noon,Grocery,salt,Stevia Pure Time 220 Tablets,https://www.noon.com/egypt-en/stevia-pure-time-220-tablets/ZAA1E7E43D79E69719667Z/p/?o=zaa1e7e43d79e69719667z-1,180.00,Stevia Pure Time,220 pieces  |  EGP 0.82/piece
noon,Grocery,salt,Sukker Stevia 30 Sachets- 2 Spoonful-Diet Sugar Sweetener 60grams,https://www.noon.com/egypt-en/sukker-stevia-30-sachets-2-spoonful-diet-sugar-sweetener-60grams/N52405011A/p/?o=c215e6d282491b7f,95.00,Mozn,30 pieces  |  EGP 3.17/piece
noon,Grocery,salt,Stevia Diet Sugar Zero Calories 250g Jar,https://www.noon.com/egypt-en/stevia-diet-sugar-zero-calories-250g-jar/ZA6716CAF5EE56BA661A9Z/p/?o=za6716caf5ee56ba661a9z-1,220.00,Rich Diet,250g  |  EGP 88.00/100g
noon,Grocery,salt,Sweetal Stevia Diet Sugar 25 Stick,https://www.noon.com/egypt-en/sweetal-stevia-diet-sugar-25-stick/ZF47837E6C4FDADAAF66EZ/p/?o=a95ea3baf231ca6e,55.00,Sweetal,25 pieces  |  EGP 2.20/piece
noon,Grocery,salt,sweetal diet sugar sweetal 100 tab,https://www.noon.com/egypt-en/sweetal-diet-sugar-sweetal-100-tab/Z5FBE6F102B8273A5B0EFZ/p/?o=z5fbe6f102b8273a5b0efz-1,70.00,Sweetal,100 pieces  |  EGP 0.70/piece
noon,Grocery,salt,Classic MonkFruit and Erythritol Sweetener - 100 Sachet,https://www.noon.com/egypt-en/classic-monkfruit-and-erythritol-sweetener-100-sachet/Z1AB2A731BE1BE8135E98Z/p/?o=z1ab2a731be1be8135e98z-1,240.00,LAKANTO,100 pieces  |  EGP 2.40/piece
noon,Grocery,salt,Sweet&Slim 100 Sachets STEVIA,https://www.noon.com/egypt-en/sweet-slim-100-sachets-stevia/ZAA66BA43F799D663518BZ/p/?o=zaa66ba43f799d663518bz-1,150.00,stevia,100 pieces  |  EGP 1.50/piece
noon,Grocery,salt,Sokradorf Drops 15 Ml,https://www.noon.com/egypt-en/sokradorf-drops-15-ml/ZEA36EF2DFDEB28A6B14CZ/p/?o=zea36ef2dfdeb28a6b14cz-1,269.00,sokradorf,15ml  |  EGP 530.35/fl oz
noon,Grocery,salt,Steviadiet 300gm jar,https://www.noon.com/egypt-en/steviadiet-300gm-jar/Z4673F6CAC51B8E3BB05DZ/p/?o=z4673f6cac51b8e3bb05dz-1,135.00,Steviadiet,300g  |  EGP 45.00/100g
noon,Grocery,salt,Sweet&Slim 400 Sachets,https://www.noon.com/egypt-en/sweet-slim-400-sachets/Z9D89CC6FF75761D223FEZ/p/?o=ad8fa36876f9518a,499.95,Sweet & Slim,400 pieces  |  EGP 1.25/piece
noon,Grocery,salt,Pink Himalayan Salt Crystals 400grams,https://www.noon.com/egypt-en/pink-himalayan-salt-crystals-400grams/N28727470A/p/?o=eb564f1c317b459e,54.25,Abu Auf,400g  |  EGP 13.56/100g
noon,Grocery,salt,sweetal diet sugar sweetal stevia 50 sachet,https://www.noon.com/egypt-en/sweetal-diet-sugar-sweetal-stevia-50-sachet/Z935951562AA4D30680C2Z/p/?o=z935951562aa4d30680c2z-1,95.00,Sweetal,50 pieces  |  EGP 1.90/piece
noon,Grocery,salt,White Sugar 1kg,https://www.noon.com/egypt-en/white-sugar-1kg/N30522023A/p/?o=f5da164fabcaa50b,50.00,Rehana,1000g  |  EGP 5.00/100g
noon,Grocery,salt,sweetal diet sugar sweetal 100 stick 1 gram,https://www.noon.com/egypt-en/sweetal-diet-sugar-sweetal-100-stick-1-gram/ZA5C1509F7B86BDB48192Z/p/?o=za5c1509f7b86bdb48192z-1,120.00,Sweetal,100 pieces  |  EGP 1.20/piece
noon,Grocery,salt,Sweetal diet sugar sweetal 75 Sachet 1 gram,https://www.noon.com/egypt-en/sweetal-diet-sugar-sweetal-75-sachet-1-gram/Z2C5F118A0810E99D6A4AZ/p/?o=z2c5f118a0810e99d6a4az-1,95.00,Sweetal,75 pieces  |  EGP 1.27/piece
noon,Grocery,salt,Classic MonkFruit and Erythritol Sweetener - 235g,https://www.noon.com/egypt-en/classic-monkfruit-and-erythritol-sweetener-235g/Z2925573B59A62C2A7402Z/p/?o=z2925573b59a62c2a7402z-1,180.00,LAKANTO,235g  |  EGP 76.60/100g
noon,Grocery,salt,sweetal diet sugar sweetal 50 Sachet 2 grams,https://www.noon.com/egypt-en/sweetal-diet-sugar-sweetal-50-sachet-2-grams/Z5C57A0FE0FBEB7449ABAZ/p/?o=z5c57a0fe0fbeb7449abaz-1,95.00,Sweetal,50 pieces  |  EGP 1.90/piece
