source,category,sub_category,product_name,product_link,price,brand,item_weight,unit_count,number_of_items,package_weight,rating,rating_count
noon,Grocery,Salt,Sukker Diet 30 Sachets- 2 Spoonful -Diet Sugar Sweetener 30grams,https://www.noon.com/egypt-en/sukker-diet-30-sachets-2-spoonful-diet-sugar-sweetener-30grams/N52405007A/p/,269.00,Mozn,30 grams,8,8,,4.5,18
noon,Grocery,Salt,sweetal diet sugar sweetal stevia jar 250 gram,https://www.noon.com/egypt-en/sweetal-diet-sugar-sweetal-stevia-jar-250-gram/Z96558C059D1FBC39AED7Z/p/,269.00,Sweetal,250 g,50,50,,4.4,170
noon,Grocery,Salt,Sokradorf Sugar Substitute Drops 15ml Zero Calorie Sweetener Liquid Sweet Drops for Tea Coffee Desserts Diet Keto Diabetic Friendly No Aspartame No Saccharin,https://www.noon.com/egypt-en/sokradorf-sugar-substitute-drops-15ml-zero-calorie-sweetener-liquid-sweet-drops-for-tea-coffee-desserts-diet-keto-diabetic-friendly-no-aspartame-no-saccharin/ZEA36EF2DFDEB28A6B14CZ/p/,300.00,sokradorf,15 ml,24,24,,4.1,21
noon,Grocery,Salt,sweetal diet sugar sweetal 100 stick 1 gram,https://www.noon.com/egypt-en/sweetal-diet-sugar-sweetal-100-stick-1-gram/ZA5C1509F7B86BDB48192Z/p/,269.00,Sweetal,1 g,8,8,,4.4,64
noon,Grocery,Salt,Brown Sugar 600grams,https://www.noon.com/egypt-en/brown-sugar-600grams/N43255574A/p/,269.00,DOBELLA,600 grams,6,6,,4.1,15
noon,Grocery,Salt,Rich white sugar cubes 1 kg,https://www.noon.com/egypt-en/rich-white-sugar-cubes-1-kg/Z3A7D7CA63C61EEC490DDZ/p/,269.00,Rich Diet,1 kg,12,12,,4.9,7
noon,Grocery,Salt,Sukker Stevia 30 Sachets- 2 Spoonful-Diet Sugar Sweetener 60grams,https://www.noon.com/egypt-en/sukker-stevia-30-sachets-2-spoonful-diet-sugar-sweetener-60grams/N52405011A/p/,269.00,Mozn,60 grams,30,30,,4.2,42
noon,Grocery,Salt,"Mozn Stevia Sugar, 2 spoons, 25% increase offer, 60 sachets instead of 48.",https://www.noon.com/egypt-en/mozn-stevia-sugar-2-spoons-25-increase-offer-60-sachets-instead-of-48/Z7331571B921D2045F3D2Z/p/,269.00,Mozn,15ml,12,12,,4.8,6
noon,Grocery,Salt,Stevia Diet Sugar Zero Calories 50 Sachets,https://www.noon.com/egypt-en/stevia-diet-sugar-zero-calories-50-sachets/Z6714486582E8828916E1Z/p/,269.00,Rich Diet,15ml,50,50,,4.7,7
noon,Grocery,Salt,Classic MonkFruit and Erythritol Sweetener - 235g,https://www.noon.com/egypt-en/classic-monkfruit-and-erythritol-sweetener-235g/Z2925573B59A62C2A7402Z/p/,269.00,LAKANTO,235g,,,,4.3,56
noon,Grocery,Salt,"Nocal drops 30 ml, half a spoonful",https://www.noon.com/egypt-en/nocal-drops-30-ml-half-a-spoonful/ZD181E210F0B6BF1C36F1Z/p/,269.00,Nocal,30 ml,96,96,,3.1,8
noon,Grocery,Salt,sweetal diet sugar sweetal 50 Sachet 2 grams,https://www.noon.com/egypt-en/sweetal-diet-sugar-sweetal-50-sachet-2-grams/Z5C57A0FE0FBEB7449ABAZ/p/,269.00,Sweetal,2 g,50,50,,4.6,55
noon,Grocery,Salt,400-Bags Calorie Free Sweetener 400grams,https://www.noon.com/egypt-en/400-bags-calorie-free-sweetener-400grams/N42247368A/p/,300.00,Sweet & Slim,400 grams,400,400,,4.7,98
noon,Grocery,Salt,sweetal diet sugar sweetal stevia 50 sachet,https://www.noon.com/egypt-en/sweetal-diet-sugar-sweetal-stevia-50-sachet/Z935951562AA4D30680C2Z/p/,269.00,Sweetal,50,50,50,,4.4,55
noon,Grocery,Salt,Steviadiet 300gm jar,https://www.noon.com/egypt-en/steviadiet-300gm-jar/Z4673F6CAC51B8E3BB05DZ/p/,269.00,Steviadiet,300 grams,1,1,,4.1,154
noon,Grocery,Salt,Rich Sugar Natural Fruit Fructose – Box of 100 Sachets,https://www.noon.com/egypt-en/rich-sugar-natural-fruit-fructose-box-of-100-sachets/Z4B1E4542CF0303306F06Z/p/,290,Rich Diet,72g,1200,1200,,5,3
