country,market_name,product_id,product_name,currency,unit,price,date
Egypt,National Average,106.0,Ghee (artificial),EGP,KG,14.09,2013-03-01
Egypt,National Average,106.0,Ghee (artificial),EGP,KG,11.56,2013-04-01
Egypt,National Average,106.0,Ghee (artificial),EGP,KG,12.38,2013-05-01
Egypt,National Average,106.0,Ghee (artificial),EGP,KG,13.1,2013-06-01
Egypt,National Average,106.0,Ghee (artificial),EGP,KG,13.25,2013-07-01
Egypt,National Average,106.0,Ghee (artificial),EGP,KG,12.875,2013-08-01
Egypt,National Average,106.0,Ghee (artificial),EGP,KG,13.13,2013-09-01
Egypt,National Average,106.0,Ghee (artificial),EGP,KG,13.56,2013-10-01
Egypt,National Average,106.0,Ghee (artificial),EGP,KG,12.63,2013-11-01
Egypt,National Average,106.0,Ghee (artificial),EGP,KG,11.95,2013-12-01
Egypt,National Average,106.0,Ghee (artificial),EGP,KG,12.25,2014-01-01
Egypt,National Average,106.0,Ghee (artificial),EGP,KG,12.38,2014-02-01
Egypt,National Average,106.0,Ghee (artificial),EGP,KG,11.925,2014-03-01
Egypt,National Average,106.0,Ghee (artificial),EGP,KG,12.75,2014-04-01
Egypt,National Average,106.0,Ghee (artificial),EGP,KG,13.0,2014-05-01
Egypt,National Average,106.0,Ghee (artificial),EGP,KG,12.49,2014-06-01
Egypt,National Average,106.0,Ghee (artificial),EGP,KG,12.0,2014-07-01
Egypt,National Average,106.0,Ghee (artificial),EGP,KG,12.53,2014-08-01
Egypt,National Average,106.0,Ghee (artificial),EGP,KG,13.13,2014-09-01
Egypt,National Average,106.0,Ghee (artificial),EGP,KG,12.67,2014-10-01
Egypt,National Average,106.0,Ghee (artificial),EGP,KG,13.0,2014-11-01
Egypt,National Average,106.0,Ghee (artificial),EGP,KG,12.8,2014-12-01
Egypt,National Average,106.0,Ghee (artificial),EGP,KG,12.4,2015-01-01
Egypt,National Average,106.0,Ghee (artificial),EGP,KG,12.3,2015-02-01
Egypt,National Average,106.0,Ghee (artificial),EGP,KG,13.4,2015-04-01
Egypt,National Average,106.0,Ghee (artificial),EGP,KG,12.7,2015-05-01
Egypt,National Average,106.0,Ghee (artificial),EGP,KG,12.2,2015-06-01
Egypt,National Average,106.0,Ghee (artificial),EGP,KG,12.5,2015-07-01
Egypt,National Average,106.0,Ghee (artificial),EGP,KG,12.6,2015-08-01
Egypt,National Average,106.0,Ghee (artificial),EGP,KG,12.6,2015-09-01
Egypt,National Average,107.0,Ghee (natural),EGP,KG,33.422,2010-08-01
Egypt,National Average,107.0,Ghee (natural),EGP,KG,34.1134,2010-09-01
Egypt,National Average,107.0,Ghee (natural),EGP,KG,34.7584,2010-10-01
Egypt,National Average,107.0,Ghee (natural),EGP,KG,35.001,2010-11-01
Egypt,National Average,107.0,Ghee (natural),EGP,KG,35.2727,2010-12-01
Egypt,National Average,107.0,Ghee (natural),EGP,KG,35.596,2011-01-01
Egypt,National Average,107.0,Ghee (natural),EGP,KG,36.5043,2011-02-01
Egypt,National Average,107.0,Ghee (natural),EGP,KG,36.49,2011-03-01
Egypt,National Average,107.0,Ghee (natural),EGP,KG,36.62,2011-04-01
Egypt,National Average,107.0,Ghee (natural),EGP,KG,37.2063,2011-05-01
Egypt,National Average,107.0,Ghee (natural),EGP,KG,37.3988,2011-06-01
Egypt,National Average,107.0,Ghee (natural),EGP,KG,38.0,2011-07-01
Egypt,National Average,107.0,Ghee (natural),EGP,KG,39.3312,2011-08-01
Egypt,National Average,107.0,Ghee (natural),EGP,KG,40.9,2011-09-01
Egypt,National Average,107.0,Ghee (natural),EGP,KG,41.2,2011-10-01
Egypt,National Average,107.0,Ghee (natural),EGP,KG,41.6,2011-11-01
Egypt,National Average,107.0,Ghee (natural),EGP,KG,41.1,2011-12-01
Egypt,National Average,107.0,Ghee (natural),EGP,KG,42.1,2012-01-01
Egypt,National Average,107.0,Ghee (natural),EGP,KG,42.4,2012-02-01
Egypt,National Average,107.0,Ghee (natural),EGP,KG,42.3,2012-03-01
Egypt,National Average,107.0,Ghee (natural),EGP,KG,41.8,2012-04-01
Egypt,National Average,107.0,Ghee (natural),EGP,KG,43.25,2012-05-01
Egypt,National Average,107.0,Ghee (natural),EGP,KG,33.0,2012-06-01
Egypt,National Average,107.0,Ghee (natural),EGP,KG,36.2,2012-07-01
Egypt,National Average,107.0,Ghee (natural),EGP,KG,42.125,2012-08-01
Egypt,National Average,107.0,Ghee (natural),EGP,KG,40.175,2012-09-01
Egypt,National Average,107.0,Ghee (natural),EGP,KG,37.3,2012-10-01
Egypt,National Average,107.0,Ghee (natural),EGP,KG,40.4,2012-11-01
Egypt,National Average,107.0,Ghee (natural),EGP,KG,38.1,2012-12-01
Egypt,National Average,107.0,Ghee (natural),EGP,KG,38.1,2013-01-01
Egypt,National Average,107.0,Ghee (natural),EGP,KG,40.5,2013-02-01
Egypt,National Average,107.0,Ghee (natural),EGP,KG,42.25,2013-03-01
Egypt,National Average,107.0,Ghee (natural),EGP,KG,37.75,2013-04-01
Egypt,National Average,107.0,Ghee (natural),EGP,KG,40.75,2013-05-01
Egypt,National Average,107.0,Ghee (natural),EGP,KG,41.7,2013-06-01
Egypt,National Average,107.0,Ghee (natural),EGP,KG,41.125,2013-07-01
Egypt,National Average,107.0,Ghee (natural),EGP,KG,44.5,2013-08-01
Egypt,National Average,107.0,Ghee (natural),EGP,KG,42.8,2013-09-01
Egypt,National Average,107.0,Ghee (natural),EGP,KG,43.12,2013-10-01
Egypt,National Average,107.0,Ghee (natural),EGP,KG,41.69,2013-11-01
Egypt,National Average,107.0,Ghee (natural),EGP,KG,42.9,2013-12-01
Egypt,National Average,107.0,Ghee (natural),EGP,KG,42.63,2014-01-01
Egypt,National Average,107.0,Ghee (natural),EGP,KG,48.0,2014-02-01
Egypt,National Average,107.0,Ghee (natural),EGP,KG,43.0,2014-03-01
Egypt,National Average,107.0,Ghee (natural),EGP,KG,40.625,2014-04-01
Egypt,National Average,107.0,Ghee (natural),EGP,KG,42.375,2014-05-01
Egypt,National Average,107.0,Ghee (natural),EGP,KG,43.85,2014-06-01
Egypt,National Average,107.0,Ghee (natural),EGP,KG,45.0,2014-07-01
Egypt,National Average,107.0,Ghee (natural),EGP,KG,46.1,2014-08-01
Egypt,National Average,107.0,Ghee (natural),EGP,KG,45.22,2014-09-01
Egypt,National Average,107.0,Ghee (natural),EGP,KG,47.83,2014-10-01
Egypt,National Average,107.0,Ghee (natural),EGP,KG,46.8,2014-11-01
Egypt,National Average,107.0,Ghee (natural),EGP,KG,47.8,2014-12-01
Egypt,National Average,107.0,Ghee (natural),EGP,KG,46.8,2015-01-01
Egypt,National Average,107.0,Ghee (natural),EGP,KG,46.9,2015-02-01
Egypt,National Average,107.0,Ghee (natural),EGP,KG,48.0,2015-04-01
Egypt,National Average,107.0,Ghee (natural),EGP,KG,48.1,2015-05-01
Egypt,National Average,107.0,Ghee (natural),EGP,KG,48.7,2015-06-01
Egypt,National Average,107.0,Ghee (natural),EGP,KG,47.3,2015-07-01
Egypt,National Average,107.0,Ghee (natural),EGP,KG,47.0,2015-08-01
Egypt,National Average,107.0,Ghee (natural),EGP,KG,50.8,2015-09-01
Egypt,National Average,107.0,Ghee (natural),EGP,KG,58.43,2015-10-01
Egypt,National Average,107.0,Ghee (natural),EGP,KG,58.43,2015-11-01
Egypt,National Average,107.0,Ghee (natural),EGP,KG,58.43,2015-12-01
Egypt,National Average,107.0,Ghee (natural),EGP,KG,62.43,2016-01-01
Egypt,National Average,107.0,Ghee (natural),EGP,KG,63.43,2016-02-01
Egypt,National Average,107.0,Ghee (natural),EGP,KG,63.43,2016-03-01
Egypt,National Average,107.0,Ghee (natural),EGP,KG,63.43,2016-04-01
Egypt,National Average,107.0,Ghee (natural),EGP,KG,63.43,2016-06-01
Egypt,National Average,107.0,Ghee (natural),EGP,KG,63.43,2016-07-01
Egypt,National Average,107.0,Ghee (natural),EGP,KG,63.43,2016-08-01
Egypt,National Average,107.0,Ghee (natural),EGP,KG,65.43,2016-09-01
Egypt,National Average,107.0,Ghee (natural),EGP,KG,69.43,2016-10-01
Egypt,National Average,107.0,Ghee (natural),EGP,KG,74.43,2016-11-01
Egypt,National Average,107.0,Ghee (natural),EGP,KG,79.43,2016-12-01
Egypt,National Average,107.0,Ghee (natural),EGP,KG,85.0,2017-01-01
Egypt,National Average,107.0,Ghee (natural),EGP,KG,90.0,2017-02-01
Egypt,National Average,107.0,Ghee (natural),EGP,KG,90.0,2017-03-01
Egypt,National Average,107.0,Ghee (natural),EGP,KG,85.0,2017-04-01
Egypt,National Average,107.0,Ghee (natural),EGP,KG,85.0,2017-05-01
Egypt,National Average,107.0,Ghee (natural),EGP,KG,85.0,2017-06-01
Egypt,National Average,107.0,Ghee (natural),EGP,KG,90.0,2017-07-01
Egypt,National Average,107.0,Ghee (natural),EGP,KG,97.0,2017-08-01
Egypt,National Average,107.0,Ghee (natural),EGP,KG,97.0,2017-09-01
Egypt,National Average,107.0,Ghee (natural),EGP,KG,97.0,2017-10-01
Egypt,National Average,107.0,Ghee (natural),EGP,KG,97.0,2017-11-01
Egypt,National Average,107.0,Ghee (natural),EGP,KG,97.0,2017-12-01
Egypt,National Average,107.0,Ghee (natural),EGP,KG,97.0,2018-01-01
Egypt,National Average,107.0,Ghee (natural),EGP,KG,97.0,2018-02-01
Egypt,National Average,107.0,Ghee (natural),EGP,KG,97.0,2018-03-01
Egypt,National Average,107.0,Ghee (natural),EGP,KG,97.0,2018-04-01
Egypt,National Average,107.0,Ghee (natural),EGP,KG,97.0,2018-05-01
Egypt,National Average,107.0,Ghee (natural),EGP,KG,97.0,2018-06-01
Egypt,National Average,107.0,Ghee (natural),EGP,KG,97.0,2018-07-01
Egypt,National Average,107.0,Ghee (natural),EGP,KG,95.37,2018-08-01
Egypt,National Average,107.0,Ghee (natural),EGP,KG,95.37,2018-09-01
Egypt,National Average,107.0,Ghee (natural),EGP,KG,94.45,2018-10-01
Egypt,National Average,107.0,Ghee (natural),EGP,KG,95.3,2018-11-01
Egypt,National Average,107.0,Ghee (natural),EGP,KG,97.12,2018-12-01
Egypt,National Average,107.0,Ghee (natural),EGP,KG,98.41,2019-01-01
Egypt,National Average,107.0,Ghee (natural),EGP,KG,96.78,2019-02-01
Egypt,National Average,107.0,Ghee (natural),EGP,KG,95.62,2019-03-01
Egypt,National Average,107.0,Ghee (natural),EGP,KG,96.1,2019-04-01
Egypt,National Average,107.0,Ghee (natural),EGP,KG,96.1,2019-05-01
Egypt,National Average,107.0,Ghee (natural),EGP,KG,98.27,2019-06-01
Egypt,National Average,107.0,Ghee (natural),EGP,KG,95.7,2019-07-01
Egypt,National Average,107.0,Ghee (natural),EGP,KG,95.7,2019-08-01
Egypt,National Average,107.0,Ghee (natural),EGP,KG,95.7,2019-09-01
Egypt,National Average,107.0,Ghee (natural),EGP,KG,96.2,2019-10-01
Egypt,National Average,107.0,Ghee (natural),EGP,KG,106.2,2019-11-01
Egypt,National Average,107.0,Ghee (natural),EGP,KG,106.2,2019-12-01
Egypt,National Average,107.0,Ghee (natural),EGP,KG,106.2,2020-01-01
Egypt,National Average,107.0,Ghee (natural),EGP,KG,107.23,2020-02-01
Egypt,National Average,107.0,Ghee (natural),EGP,KG,107.23,2020-03-01
Egypt,National Average,107.0,Ghee (natural),EGP,KG,107.23,2020-04-01
Egypt,National Average,107.0,Ghee (natural),EGP,KG,107.23,2020-05-01
Egypt,National Average,107.0,Ghee (natural),EGP,KG,106.22,2020-06-01
Egypt,National Average,107.0,Ghee (natural),EGP,KG,106.34,2020-07-01
Egypt,National Average,108.0,Lentils,EGP,KG,8.889,2010-08-01
Egypt,National Average,108.0,Lentils,EGP,KG,8.9104,2010-09-01
Egypt,National Average,108.0,Lentils,EGP,KG,9.2282,2010-10-01
Egypt,National Average,108.0,Lentils,EGP,KG,9.4922,2010-11-01
Egypt,National Average,108.0,Lentils,EGP,KG,9.4679,2010-12-01
Egypt,National Average,108.0,Lentils,EGP,KG,9.5535,2011-01-01
Egypt,National Average,108.0,Lentils,EGP,KG,9.8121,2011-02-01
Egypt,National Average,108.0,Lentils,EGP,KG,10.06,2011-03-01
Egypt,National Average,108.0,Lentils,EGP,KG,10.48,2011-04-01
Egypt,National Average,108.0,Lentils,EGP,KG,10.5361,2011-05-01
Egypt,National Average,108.0,Lentils,EGP,KG,10.728,2011-06-01
Egypt,National Average,108.0,Lentils,EGP,KG,10.6181,2011-07-01
Egypt,National Average,108.0,Lentils,EGP,KG,10.0,2011-08-01
Egypt,National Average,108.0,Lentils,EGP,KG,9.9,2011-09-01
Egypt,National Average,108.0,Lentils,EGP,KG,10.0,2011-10-01
Egypt,National Average,108.0,Lentils,EGP,KG,9.9,2011-11-01
Egypt,National Average,108.0,Lentils,EGP,KG,10.2,2011-12-01
Egypt,National Average,108.0,Lentils,EGP,KG,11.6,2012-01-01
Egypt,National Average,108.0,Lentils,EGP,KG,11.1,2012-02-01
Egypt,National Average,108.0,Lentils,EGP,KG,11.0,2012-03-01
Egypt,National Average,108.0,Lentils,EGP,KG,11.395,2012-04-01
Egypt,National Average,108.0,Lentils,EGP,KG,8.1,2012-05-01
Egypt,National Average,108.0,Lentils,EGP,KG,10.35,2012-06-01
Egypt,National Average,108.0,Lentils,EGP,KG,10.26,2012-07-01
Egypt,National Average,108.0,Lentils,EGP,KG,10.5,2012-08-01
Egypt,National Average,108.0,Lentils,EGP,KG,9.78,2012-09-01
Egypt,National Average,108.0,Lentils,EGP,KG,11.6,2012-10-01
Egypt,National Average,108.0,Lentils,EGP,KG,10.6,2012-11-01
Egypt,National Average,108.0,Lentils,EGP,KG,10.9,2012-12-01
Egypt,National Average,108.0,Lentils,EGP,KG,9.8,2013-01-01
Egypt,National Average,108.0,Lentils,EGP,KG,11.5,2013-02-01
Egypt,National Average,108.0,Lentils,EGP,KG,10.96,2013-03-01
Egypt,National Average,108.0,Lentils,EGP,KG,11.44,2013-04-01
Egypt,National Average,108.0,Lentils,EGP,KG,12.0,2013-05-01
Egypt,National Average,108.0,Lentils,EGP,KG,11.425,2013-06-01
Egypt,National Average,108.0,Lentils,EGP,KG,12.031,2013-07-01
Egypt,National Average,108.0,Lentils,EGP,KG,12.5,2013-08-01
Egypt,National Average,108.0,Lentils,EGP,KG,11.7,2013-09-01
Egypt,National Average,108.0,Lentils,EGP,KG,11.69,2013-10-01
Egypt,National Average,108.0,Lentils,EGP,KG,12.19,2013-11-01
Egypt,National Average,108.0,Lentils,EGP,KG,10.7,2013-12-01
Egypt,National Average,108.0,Lentils,EGP,KG,11.81,2014-01-01
Egypt,National Average,108.0,Lentils,EGP,KG,11.69,2014-02-01
Egypt,National Average,108.0,Lentils,EGP,KG,10.45,2014-03-01
Egypt,National Average,108.0,Lentils,EGP,KG,11.5,2014-04-01
Egypt,National Average,108.0,Lentils,EGP,KG,11.625,2014-05-01
Egypt,National Average,108.0,Lentils,EGP,KG,11.2,2014-06-01
Egypt,National Average,108.0,Lentils,EGP,KG,9.84,2014-07-01
Egypt,National Average,108.0,Lentils,EGP,KG,10.98,2014-08-01
Egypt,National Average,108.0,Lentils,EGP,KG,11.56,2014-09-01
Egypt,National Average,108.0,Lentils,EGP,KG,11.13,2014-10-01
Egypt,National Average,108.0,Lentils,EGP,KG,10.9,2014-11-01
Egypt,National Average,108.0,Lentils,EGP,KG,11.6,2014-12-01
Egypt,National Average,108.0,Lentils,EGP,KG,11.6,2015-01-01
Egypt,National Average,108.0,Lentils,EGP,KG,11.8,2015-02-01
Egypt,National Average,108.0,Lentils,EGP,KG,13.4,2015-04-01
Egypt,National Average,108.0,Lentils,EGP,KG,12.6,2015-05-01
Egypt,National Average,108.0,Lentils,EGP,KG,13.3,2015-06-01
Egypt,National Average,108.0,Lentils,EGP,KG,12.6,2015-07-01
Egypt,National Average,108.0,Lentils,EGP,KG,14.0,2015-08-01
Egypt,National Average,108.0,Lentils,EGP,KG,12.5,2015-09-01
Egypt,National Average,108.0,Lentils,EGP,KG,12.65,2015-10-01
Egypt,National Average,108.0,Lentils,EGP,KG,13.65,2015-11-01
Egypt,National Average,108.0,Lentils,EGP,KG,13.65,2015-12-01
Egypt,National Average,108.0,Lentils,EGP,KG,13.65,2016-01-01
Egypt,National Average,108.0,Lentils,EGP,KG,14.15,2016-02-01
Egypt,National Average,108.0,Lentils,EGP,KG,14.15,2016-03-01
Egypt,National Average,108.0,Lentils,EGP,KG,14.15,2016-04-01
Egypt,National Average,108.0,Lentils,EGP,KG,14.15,2016-06-01
Egypt,National Average,108.0,Lentils,EGP,KG,14.15,2016-07-01
Egypt,National Average,108.0,Lentils,EGP,KG,14.15,2016-08-01
Egypt,National Average,108.0,Lentils,EGP,KG,14.15,2016-09-01
Egypt,National Average,108.0,Lentils,EGP,KG,17.15,2016-10-01
Egypt,National Average,108.0,Lentils,EGP,KG,21.15,2016-11-01
Egypt,National Average,108.0,Lentils,EGP,KG,21.15,2016-12-01
Egypt,National Average,108.0,Lentils,EGP,KG,21.65,2017-01-01
Egypt,National Average,108.0,Lentils,EGP,KG,21.65,2017-02-01
Egypt,National Average,108.0,Lentils,EGP,KG,21.65,2017-03-01
Egypt,National Average,108.0,Lentils,EGP,KG,21.65,2017-04-01
Egypt,National Average,108.0,Lentils,EGP,KG,21.65,2017-05-01
Egypt,National Average,108.0,Lentils,EGP,KG,21.65,2017-06-01
Egypt,National Average,108.0,Lentils,EGP,KG,21.65,2017-07-01
Egypt,National Average,108.0,Lentils,EGP,KG,21.65,2017-08-01
Egypt,National Average,108.0,Lentils,EGP,KG,21.65,2017-09-01
Egypt,National Average,108.0,Lentils,EGP,KG,21.65,2017-10-01
Egypt,National Average,108.0,Lentils,EGP,KG,21.65,2017-11-01
Egypt,National Average,108.0,Lentils,EGP,KG,20.65,2017-12-01
Egypt,National Average,108.0,Lentils,EGP,KG,20.65,2018-01-01
Egypt,National Average,108.0,Lentils,EGP,KG,20.65,2018-02-01
Egypt,National Average,108.0,Lentils,EGP,KG,20.65,2018-03-01
Egypt,National Average,108.0,Lentils,EGP,KG,20.65,2018-04-01
Egypt,National Average,108.0,Lentils,EGP,KG,20.65,2018-05-01
Egypt,National Average,108.0,Lentils,EGP,KG,20.65,2018-06-01
Egypt,National Average,108.0,Lentils,EGP,KG,20.65,2018-07-01
Egypt,National Average,108.0,Lentils,EGP,KG,20.1,2018-08-01
Egypt,National Average,108.0,Lentils,EGP,KG,19.9,2018-09-01
Egypt,National Average,108.0,Lentils,EGP,KG,20.52,2018-10-01
Egypt,National Average,108.0,Lentils,EGP,KG,20.52,2018-11-01
Egypt,National Average,108.0,Lentils,EGP,KG,20.41,2018-12-01
Egypt,National Average,108.0,Lentils,EGP,KG,19.63,2019-01-01
Egypt,National Average,108.0,Lentils,EGP,KG,19.63,2019-02-01
Egypt,National Average,108.0,Lentils,EGP,KG,19.63,2019-03-01
Egypt,National Average,108.0,Lentils,EGP,KG,19.32,2019-04-01
Egypt,National Average,108.0,Lentils,EGP,KG,19.32,2019-05-01
Egypt,National Average,108.0,Lentils,EGP,KG,19.09,2019-06-01
Egypt,National Average,108.0,Lentils,EGP,KG,19.09,2019-07-01
Egypt,National Average,108.0,Lentils,EGP,KG,19.09,2019-08-01
Egypt,National Average,108.0,Lentils,EGP,KG,19.09,2019-09-01
Egypt,National Average,108.0,Lentils,EGP,KG,18.54,2019-10-01
Egypt,National Average,108.0,Lentils,EGP,KG,18.54,2019-11-01
Egypt,National Average,108.0,Lentils,EGP,KG,18.54,2019-12-01
Egypt,National Average,108.0,Lentils,EGP,KG,18.54,2020-01-01
Egypt,National Average,108.0,Lentils,EGP,KG,18.54,2020-02-01
Egypt,National Average,108.0,Lentils,EGP,KG,18.54,2020-03-01
Egypt,National Average,108.0,Lentils,EGP,KG,18.54,2020-04-01
Egypt,National Average,108.0,Lentils,EGP,KG,18.54,2020-05-01
Egypt,National Average,108.0,Lentils,EGP,KG,18.42,2020-06-01
Egypt,National Average,108.0,Lentils,EGP,KG,18.47,2020-07-01
Egypt,National Average,110.0,Onions (red),EGP,KG,1.6983,2010-08-01
Egypt,National Average,110.0,Onions (red),EGP,KG,1.9597,2010-09-01
Egypt,National Average,110.0,Onions (red),EGP,KG,2.113,2010-10-01
Egypt,National Average,110.0,Onions (red),EGP,KG,2.234,2010-11-01
Egypt,National Average,110.0,Onions (red),EGP,KG,2.6451,2010-12-01
Egypt,National Average,110.0,Onions (red),EGP,KG,3.0045,2011-01-01
Egypt,National Average,110.0,Onions (red),EGP,KG,2.7982,2011-02-01
Egypt,National Average,110.0,Onions (red),EGP,KG,2.9,2011-03-01
Egypt,National Average,110.0,Onions (red),EGP,KG,3.04,2011-04-01
Egypt,National Average,110.0,Onions (red),EGP,KG,2.3538,2011-05-01
Egypt,National Average,110.0,Onions (red),EGP,KG,1.68,2011-06-01
Egypt,National Average,110.0,Onions (red),EGP,KG,1.625,2011-07-01
Egypt,National Average,110.0,Onions (red),EGP,KG,1.8956,2011-08-01
Egypt,National Average,110.0,Onions (red),EGP,KG,2.4,2011-09-01
Egypt,National Average,110.0,Onions (red),EGP,KG,2.8,2011-10-01
Egypt,National Average,110.0,Onions (red),EGP,KG,2.8,2011-11-01
Egypt,National Average,110.0,Onions (red),EGP,KG,2.7,2011-12-01
Egypt,National Average,110.0,Onions (red),EGP,KG,2.9,2012-01-01
Egypt,National Average,110.0,Onions (red),EGP,KG,2.4,2012-02-01
Egypt,National Average,110.0,Onions (red),EGP,KG,2.4,2012-03-01
Egypt,National Average,110.0,Onions (red),EGP,KG,2.625,2012-04-01
Egypt,National Average,110.0,Onions (red),EGP,KG,2.0,2012-05-01
Egypt,National Average,110.0,Onions (red),EGP,KG,2.01,2012-06-01
Egypt,National Average,110.0,Onions (red),EGP,KG,2.15,2012-07-01
Egypt,National Average,110.0,Onions (red),EGP,KG,2.5,2012-08-01
Egypt,National Average,110.0,Onions (red),EGP,KG,3.175,2012-09-01
Egypt,National Average,110.0,Onions (red),EGP,KG,2.8,2012-10-01
Egypt,National Average,110.0,Onions (red),EGP,KG,2.5,2012-11-01
Egypt,National Average,110.0,Onions (red),EGP,KG,2.5,2012-12-01
Egypt,National Average,110.0,Onions (red),EGP,KG,3.4,2013-01-01
Egypt,National Average,110.0,Onions (red),EGP,KG,3.75,2013-02-01
Egypt,National Average,110.0,Onions (red),EGP,KG,2.38,2013-03-01
Egypt,National Average,110.0,Onions (red),EGP,KG,3.88,2013-04-01
Egypt,National Average,110.0,Onions (red),EGP,KG,3.78,2013-05-01
Egypt,National Average,110.0,Onions (red),EGP,KG,3.525,2013-06-01
Egypt,National Average,110.0,Onions (red),EGP,KG,3.5,2013-07-01
Egypt,National Average,110.0,Onions (red),EGP,KG,3.375,2013-08-01
Egypt,National Average,110.0,Onions (red),EGP,KG,4.1,2013-09-01
Egypt,National Average,110.0,Onions (red),EGP,KG,5.56,2013-10-01
Egypt,National Average,110.0,Onions (red),EGP,KG,5.25,2013-11-01
Egypt,National Average,110.0,Onions (red),EGP,KG,3.475,2013-12-01
Egypt,National Average,110.0,Onions (red),EGP,KG,4.25,2014-01-01
Egypt,National Average,110.0,Onions (red),EGP,KG,4.06,2014-02-01
Egypt,National Average,110.0,Onions (red),EGP,KG,3.45,2014-03-01
Egypt,National Average,110.0,Onions (red),EGP,KG,4.188,2014-04-01
Egypt,National Average,110.0,Onions (red),EGP,KG,3.5,2014-05-01
Egypt,National Average,110.0,Onions (red),EGP,KG,3.025,2014-06-01
Egypt,National Average,110.0,Onions (red),EGP,KG,3.06,2014-07-01
Egypt,National Average,110.0,Onions (red),EGP,KG,3.1,2014-08-01
Egypt,National Average,110.0,Onions (red),EGP,KG,3.34,2014-09-01
Egypt,National Average,110.0,Onions (red),EGP,KG,3.04,2014-10-01
Egypt,National Average,110.0,Onions (red),EGP,KG,3.35,2014-11-01
Egypt,National Average,110.0,Onions (red),EGP,KG,3.3,2014-12-01
Egypt,National Average,110.0,Onions (red),EGP,KG,3.0,2015-01-01
Egypt,National Average,110.0,Onions (red),EGP,KG,3.1,2015-02-01
Egypt,National Average,110.0,Onions (red),EGP,KG,3.4,2015-04-01
Egypt,National Average,110.0,Onions (red),EGP,KG,3.2,2015-05-01
Egypt,National Average,110.0,Onions (red),EGP,KG,2.3,2015-06-01
Egypt,National Average,110.0,Onions (red),EGP,KG,2.6,2015-07-01
Egypt,National Average,110.0,Onions (red),EGP,KG,2.5,2015-08-01
Egypt,National Average,110.0,Onions (red),EGP,KG,3.0,2015-09-01
Egypt,National Average,110.0,Onions (red),EGP,KG,2.53,2016-01-01
Egypt,National Average,110.0,Onions (red),EGP,KG,2.53,2016-02-01
Egypt,National Average,110.0,Onions (red),EGP,KG,2.88,2016-03-01
Egypt,National Average,110.0,Onions (red),EGP,KG,3.13,2016-04-01
Egypt,National Average,110.0,Onions (red),EGP,KG,3.5,2016-06-01
Egypt,National Average,110.0,Onions (red),EGP,KG,3.75,2016-07-01
Egypt,National Average,110.0,Onions (red),EGP,KG,4.0,2016-08-01
Egypt,National Average,110.0,Onions (red),EGP,KG,4.25,2016-09-01
Egypt,National Average,110.0,Onions (red),EGP,KG,5.0,2016-10-01
Egypt,National Average,110.0,Onions (red),EGP,KG,6.25,2016-11-01
Egypt,National Average,110.0,Onions (red),EGP,KG,7.75,2016-12-01
Egypt,National Average,110.0,Onions (red),EGP,KG,8.25,2017-01-01
Egypt,National Average,110.0,Onions (red),EGP,KG,8.75,2017-02-01
Egypt,National Average,110.0,Onions (red),EGP,KG,9.75,2017-03-01
Egypt,National Average,110.0,Onions (red),EGP,KG,9.75,2017-04-01
Egypt,National Average,110.0,Onions (red),EGP,KG,6.0,2017-05-01
Egypt,National Average,110.0,Onions (red),EGP,KG,5.5,2017-06-01
Egypt,National Average,110.0,Onions (red),EGP,KG,5.0,2017-07-01
Egypt,National Average,110.0,Onions (red),EGP,KG,5.0,2017-08-01
Egypt,National Average,110.0,Onions (red),EGP,KG,5.35,2017-09-01
Egypt,National Average,110.0,Onions (red),EGP,KG,5.35,2017-10-01
Egypt,National Average,110.0,Onions (red),EGP,KG,5.35,2017-11-01
Egypt,National Average,110.0,Onions (red),EGP,KG,6.25,2017-12-01
Egypt,National Average,110.0,Onions (red),EGP,KG,6.25,2018-01-01
Egypt,National Average,110.0,Onions (red),EGP,KG,6.75,2018-02-01
Egypt,National Average,110.0,Onions (red),EGP,KG,6.75,2018-03-01
Egypt,National Average,110.0,Onions (red),EGP,KG,5.0,2018-04-01
Egypt,National Average,110.0,Onions (red),EGP,KG,5.35,2018-05-01
Egypt,National Average,110.0,Onions (red),EGP,KG,5.85,2018-06-01
Egypt,National Average,110.0,Onions (red),EGP,KG,6.85,2018-07-01
Egypt,National Average,110.0,Onions (red),EGP,KG,6.5,2018-08-01
Egypt,National Average,110.0,Onions (red),EGP,KG,6.75,2018-09-01
Egypt,National Average,110.0,Onions (red),EGP,KG,8.0,2018-10-01
Egypt,National Average,110.0,Onions (red),EGP,KG,8.25,2018-11-01
Egypt,National Average,110.0,Onions (red),EGP,KG,7.96,2018-12-01
Egypt,National Average,110.0,Onions (red),EGP,KG,8.15,2019-01-01
Egypt,National Average,110.0,Onions (red),EGP,KG,8.5,2019-02-01
Egypt,National Average,110.0,Onions (red),EGP,KG,9.24,2019-03-01
Egypt,National Average,110.0,Onions (red),EGP,KG,9.75,2019-04-01
Egypt,National Average,110.0,Onions (red),EGP,KG,7.0,2019-05-01
Egypt,National Average,110.0,Onions (red),EGP,KG,6.5,2019-06-01
Egypt,National Average,110.0,Onions (red),EGP,KG,6.5,2019-07-01
Egypt,National Average,110.0,Onions (red),EGP,KG,6.5,2019-08-01
Egypt,National Average,110.0,Onions (red),EGP,KG,6.86,2019-09-01
